name,peak_ws_mb,secs,verdict
Modelica.Clocked.Examples.Elementary.RealSignals.HoldWithDAeffects2,1255,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.Sample1,1263,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.Sample2,1263,4.2,ok
Modelica.Clocked.Examples.Elementary.RealSignals.Sample3,1264,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SampleClocked,1252,4.8,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SampleVectorizedAndClocked,1279,4.4,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SampleWithADeffects,1278,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.ShiftSample,1290,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SubSample,1259,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SuperSample,1264,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SuperSampleInterpolated,1213,4.8,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedRamp,1258,4.2,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedSine,1210,4.7,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedStep,1254,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedRamp,1244,4.7,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedSine,1288,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedStep,1264,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UniformNoise,1208,4.7,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UniformNoiseXorshift64star,1271,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UpSample1,1260,4.3,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UpSample2,1279,4.9,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscreteController,1271,4.8,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscreteTextbookController,1277,4.8,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscretizedContinuousController,1250,4.7,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWith_AD_DA_Effects,1270,4.8,ok
Modelica.Clocked.Examples.SimpleControlledDrive.Continuous,1262,4.8,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ExactlyClockedWithDiscreteController,1272,4.8,ok
Modelica.Clocked.Examples.Systems.ControlledMixingUnit,1267,4.8,ok
Modelica.Clocked.Examples.Systems.EngineThrottleControl,1213,4.8,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.CriticalDamping,1260,4.3,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.FilterOrder,1270,4.2,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.MixingUnit,1232,4.7,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.MixingUnitWithContinuousControl,1220,4.8,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.CylinderAirCharge,1267,4.3,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.Engine,1264,4.8,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.InductionToPowerDelay,1260,4.3,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.IntakeManifold,1244,4.8,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.SpeedControl,1209,4.7,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.ThrottleBody,1250,4.8,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.TorqueGeneration,1294,4.2,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialClockedSISO,1260,4.3,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialClockedSO,1263,4.2,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialSISOHold,1260,4.2,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialSISOSampler,1275,4.3,ok
Modelica.Clocked.IntegerSignals.Interfaces.SamplerIcon,1272,4.3,ok
Modelica.Clocked.IntegerSignals.NonPeriodic.FractionalDelay,1202,4.8,ok
Modelica.Clocked.IntegerSignals.NonPeriodic.IntegerChange,1252,4.8,ok
Modelica.Clocked.IntegerSignals.NonPeriodic.UnitDelay,1262,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.AssignClock,1261,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.AssignClockVectorized,1285,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.BackSample,1261,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.Hold,1266,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.Sample,1219,4.8,ok
Modelica.Clocked.IntegerSignals.Sampler.SampleClocked,1254,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.SampleVectorizedAndClocked,1254,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.ShiftSample,1236,4.8,ok
Modelica.Clocked.IntegerSignals.Sampler.SubSample,1276,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.SuperSample,1264,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.Utilities.AssignClockToSquareWaveHold,1258,4.3,ok
Modelica.Clocked.IntegerSignals.Sampler.Utilities.AssignClockToTriggerHold,1227,4.8,ok
Modelica.Clocked.IntegerSignals.Sampler.Utilities.UpSample,1291,4.2,ok
Modelica.Clocked.IntegerSignals.TickBasedSources.Step,1266,4.2,ok
Modelica.Clocked.IntegerSignals.TimeBasedSources.Step,1310,4.2,ok
Modelica.Clocked.RealSignals.Interfaces.PartialClockedMIMO,1254,4.7,ok
Modelica.Clocked.RealSignals.Interfaces.PartialClockedSISO,1241,4.2,ok
Modelica.Clocked.RealSignals.Interfaces.PartialClockedSO,1271,4.3,ok
Modelica.Clocked.RealSignals.Interfaces.PartialNoise,1266,4.2,ok
Modelica.Clocked.RealSignals.Interfaces.PartialSISOHold,1276,4.2,ok
Modelica.Clocked.RealSignals.Interfaces.PartialSISOSampler,1259,4.2,ok
Modelica.Clocked.RealSignals.Interfaces.SamplerIcon,1254,4.2,ok
Modelica.Clocked.RealSignals.NonPeriodic.FractionalDelay,1268,4.3,ok
Modelica.Clocked.RealSignals.NonPeriodic.PI,1256,4.3,ok
Modelica.Clocked.RealSignals.NonPeriodic.UnitDelay,1256,4.3,ok
Modelica.Clocked.RealSignals.Periodic.FIRbyCoefficients,1187,4.8,ok
Modelica.Clocked.RealSignals.Periodic.MovingAverage,1261,4.2,ok
Modelica.Clocked.RealSignals.Periodic.PI,1264,4.3,ok
Modelica.Clocked.RealSignals.Periodic.StateSpace,1227,5.4,ok
Modelica.Clocked.RealSignals.Periodic.TransferFunction,1199,4.7,ok
Modelica.Clocked.RealSignals.Sampler.AssignClock,1243,4.7,ok
Modelica.Clocked.RealSignals.Sampler.AssignClockVectorized,1267,4.3,ok
Modelica.Clocked.RealSignals.Sampler.BackSample,1284,4.3,ok
Modelica.Clocked.RealSignals.Sampler.Hold,1261,4.2,ok
Modelica.Clocked.RealSignals.Sampler.HoldWithDAeffects,1266,4.2,ok
Modelica.Clocked.RealSignals.Sampler.Sample,1268,4.2,ok
Modelica.Clocked.RealSignals.Sampler.SampleClocked,1246,4.3,ok
Modelica.Clocked.RealSignals.Sampler.SampleVectorizedAndClocked,1266,4.2,ok
Modelica.Clocked.RealSignals.Sampler.SampleWithADeffects,1277,4.7,ok
Modelica.Clocked.RealSignals.Sampler.ShiftSample,1265,4.2,ok
Modelica.Clocked.RealSignals.Sampler.SubSample,1286,4.2,ok
Modelica.Clocked.RealSignals.Sampler.SuperSample,1301,4.2,ok
Modelica.Clocked.RealSignals.Sampler.SuperSampleInterpolated,1269,4.3,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.AssignClockToSquareWaveHold,1255,4.2,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.AssignClockToTriggerHold,1258,4.3,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.ComputationalDelay,1265,4.7,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.Limiter,1273,4.3,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.Quantization,1265,4.3,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.UniformNoise,1248,4.7,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.UniformNoiseXorshift64star,1259,4.3,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.UpSample,1271,4.8,ok
Modelica.Clocked.RealSignals.TickBasedSources.Ramp,1272,4.3,ok
Modelica.Clocked.RealSignals.TickBasedSources.Sine,1260,4.2,ok
Modelica.Clocked.RealSignals.TickBasedSources.Step,1261,4.2,ok
Modelica.Clocked.RealSignals.TimeBasedSources.Ramp,1293,4.3,ok
Modelica.Clocked.RealSignals.TimeBasedSources.Sine,1196,4.8,ok
Modelica.Clocked.RealSignals.TimeBasedSources.Step,1254,4.8,ok
Modelica.Clocked.UsersGuide.Clocks,1248,4.3,ok
Modelica.Clocked.UsersGuide.Contact,1244,4.3,ok
Modelica.Clocked.UsersGuide.GettingStarted,1260,4.3,ok
Modelica.Clocked.UsersGuide.Literature,1262,4.2,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_9,1256,4.2,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_91,1223,4.7,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_92,1242,4.8,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_92_1,1277,4.2,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_93_0,1254,4.3,ok
Modelica.Clocked.UsersGuide.Requirements,1249,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Acos,1262,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Add,1191,4.7,ok
Modelica.ComplexBlocks.ComplexMath.Add3,1213,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Asin,1263,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Atan,1202,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Bode,1273,4.8,ok
Modelica.ComplexBlocks.ComplexMath.ComplexToPolar,1257,4.3,ok
Modelica.ComplexBlocks.ComplexMath.ComplexToReal,1258,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Conj,1273,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Cos,1196,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Cosh,1207,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Division,1250,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Exp,1261,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Feedback,1262,4.7,ok
Modelica.ComplexBlocks.ComplexMath.Gain,1274,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Log,1230,4.8,ok
Modelica.ComplexBlocks.ComplexMath.PolarToComplex,1274,4.2,ok
Modelica.ComplexBlocks.ComplexMath.Product,1264,4.2,ok
Modelica.ComplexBlocks.ComplexMath.RealToComplex,1254,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Sin,1268,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Sinh,1257,4.3,ok
Modelica.ComplexBlocks.ComplexMath.Sqrt,1267,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Sum,1214,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Tan,1261,4.8,ok
Modelica.ComplexBlocks.ComplexMath.Tanh,1269,4.3,ok
Modelica.ComplexBlocks.ComplexMath.TransferFunction,1205,4.8,ok
Modelica.ComplexBlocks.Examples.ShowTransferFunction,1201,4.8,ok
Modelica.ComplexBlocks.Examples.TestConversionBlock,1239,4.8,ok
Modelica.ComplexBlocks.Icons.ComplexBlock,1242,4.7,ok
Modelica.ComplexBlocks.Interfaces.ComplexMI2MO,1217,4.8,ok
Modelica.ComplexBlocks.Interfaces.ComplexMIMO,1253,4.8,ok
Modelica.ComplexBlocks.Interfaces.ComplexMIMOs,1206,4.8,ok
Modelica.ComplexBlocks.Interfaces.ComplexMISO,1227,4.7,ok
Modelica.ComplexBlocks.Interfaces.ComplexMO,1274,4.7,ok
Modelica.ComplexBlocks.Interfaces.ComplexSI2SO,1265,4.3,ok
Modelica.ComplexBlocks.Interfaces.ComplexSIMO,1301,4.2,ok
Modelica.ComplexBlocks.Interfaces.ComplexSISO,1255,4.3,ok
Modelica.ComplexBlocks.Interfaces.ComplexSO,1248,4.8,ok
Modelica.ComplexBlocks.Interfaces.ComplexSignalSource,1262,4.3,ok
Modelica.ComplexBlocks.Routing.ComplexPassThrough,1247,4.7,ok
Modelica.ComplexBlocks.Routing.ExtractSignal,1219,4.8,ok
Modelica.ComplexBlocks.Routing.Extractor,1211,4.8,ok
Modelica.ComplexBlocks.Routing.Replicator,1302,4.3,ok
Modelica.ComplexBlocks.Sources.ComplexConstant,1289,4.2,ok
Modelica.ComplexBlocks.Sources.ComplexExpression,1267,4.7,ok
Modelica.ComplexBlocks.Sources.ComplexRampPhasor,1277,4.2,ok
Modelica.ComplexBlocks.Sources.ComplexRotatingPhasor,1268,4.3,ok
Modelica.ComplexBlocks.Sources.ComplexStep,1201,4.8,ok
Modelica.ComplexBlocks.UsersGuide.Contact,1269,4.3,ok
Modelica.ComplexBlocks.UsersGuide.ReleaseNotes,1239,4.7,ok
Modelica.Electrical.Analog.Basic.CCC,1280,4.3,ok
Modelica.Electrical.Analog.Basic.CCV,1264,4.2,ok
Modelica.Electrical.Analog.Basic.Capacitor,1255,4.3,ok
Modelica.Electrical.Analog.Basic.Conductor,1270,4.2,ok
Modelica.Electrical.Analog.Basic.GeneralCurrentToVoltageAdaptor,1253,4.8,ok
Modelica.Electrical.Analog.Basic.GeneralVoltageToCurrentAdaptor,1255,4.3,ok
Modelica.Electrical.Analog.Basic.Ground,1271,4.2,ok
Modelica.Electrical.Analog.Basic.Gyrator,1266,4.3,ok
Modelica.Electrical.Analog.Basic.Inductor,1262,4.2,ok
Modelica.Electrical.Analog.Basic.M_Transformer,1260,4.3,ok
Modelica.Electrical.Analog.Basic.OpAmp,1268,4.3,ok
Modelica.Electrical.Analog.Basic.OpAmpDetailed,1288,4.3,ok
Modelica.Electrical.Analog.Basic.Potentiometer,1269,4.7,ok
Modelica.Electrical.Analog.Basic.Resistor,1249,4.7,ok
Modelica.Electrical.Analog.Basic.RotationalEMF,1261,4.3,ok
Modelica.Electrical.Analog.Basic.SaturatingInductor,1269,4.2,ok
Modelica.Electrical.Analog.Basic.Transformer,1273,4.3,ok
Modelica.Electrical.Analog.Basic.TranslationalEMF,1265,4.3,ok
Modelica.Electrical.Analog.Basic.VCC,1258,4.3,ok
Modelica.Electrical.Analog.Basic.VCV,1266,4.2,ok
Modelica.Electrical.Analog.Basic.VariableCapacitor,1268,4.2,ok
Modelica.Electrical.Analog.Basic.VariableConductor,1259,4.3,ok
Modelica.Electrical.Analog.Basic.VariableInductor,1253,4.2,ok
Modelica.Electrical.Analog.Basic.VariableResistor,1257,4.8,ok
Modelica.Electrical.Analog.Examples.AD_DA_conversion,1261,4.8,ok
Modelica.Electrical.Analog.Examples.AmplifierWithOpAmpDetailed,1223,4.8,ok
Modelica.Electrical.Analog.Examples.CauerLowPassAnalog,1221,4.8,ok
Modelica.Electrical.Analog.Examples.CauerLowPassOPV,1339,5.5,ok
Modelica.Electrical.Analog.Examples.CauerLowPassSC,1644,14.3,ok
Modelica.Electrical.Analog.Examples.CharacteristicIdealDiodes,1208,4.8,ok
Modelica.Electrical.Analog.Examples.CharacteristicThyristors,1291,5.4,ok
Modelica.Electrical.Analog.Examples.ChuaCircuit,1271,4.9,ok
Modelica.Electrical.Analog.Examples.CompareTransformers,1271,4.8,ok
Modelica.Electrical.Analog.Examples.ControlledSwitchWithArc,1232,4.8,ok
Modelica.Electrical.Analog.Examples.DemoPowerSupply,1247,4.8,ok
Modelica.Electrical.Analog.Examples.DemoPowerSupplyWithBuffer,1254,4.8,ok
Modelica.Electrical.Analog.Examples.DemonstrateLightning,1208,4.7,ok
Modelica.Electrical.Analog.Examples.DifferenceAmplifier,1365,6,ok
Modelica.Electrical.Analog.Examples.GenerationOfFMUs,1386,15,ok
Modelica.Electrical.Analog.Examples.HeatingMOSInverter,1210,4.8,ok
Modelica.Electrical.Analog.Examples.HeatingNPN_NORGate,1338,6,ok
Modelica.Electrical.Analog.Examples.HeatingPNP_NORGate,1346,6,ok
Modelica.Electrical.Analog.Examples.HeatingRectifier,1209,4.8,ok
Modelica.Electrical.Analog.Examples.IdealTriacCircuit,1204,4.7,ok
Modelica.Electrical.Analog.Examples.InvertingAmp,1224,4.8,ok
Modelica.Electrical.Analog.Examples.Lines.CompareLineTrunks,1832,16.7,ok
Modelica.Electrical.Analog.Examples.Lines.CompareLosslessLines,1248,5.4,ok
Modelica.Electrical.Analog.Examples.Lines.LightningLosslessTransmissionLine,1225,4.8,ok
Modelica.Electrical.Analog.Examples.Lines.LightningSegmentedTransmissionLine,5789,512.1,ok
Modelica.Electrical.Analog.Examples.Lines.SmoothStep,2554,45.9,ok
Modelica.Electrical.Analog.Examples.NandGate,1325,5.3,ok
Modelica.Electrical.Analog.Examples.OpAmps.Adder,1268,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.Comparator,1268,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.ControlCircuit,1398,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.DifferentialAmplifier,1286,5.4,ok
Modelica.Electrical.Analog.Examples.OpAmps.Differentiator,1272,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.HighPass,1275,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.Integrator,1271,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.InvertingAmplifier,1277,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.InvertingSchmittTrigger,1268,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.LCOscillator,1268,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.LowPass,1273,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.Multivibrator,1202,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.NonInvertingAmplifier,1269,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Add,1259,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Buffer,1257,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Der,1282,4.3,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Derivative,1200,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Feedback,1253,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.FirstOrder,1257,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Gain,1255,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Integrator,1201,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.PI,1204,4.7,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.PartialOpAmp,1258,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.SchmittTrigger,1216,4.7,ok
Modelica.Electrical.Analog.Examples.OpAmps.SignalGenerator,1204,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.Subtracter,1279,4.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.VoltageFollower,1287,4.8,ok
Modelica.Electrical.Analog.Examples.OvervoltageProtection,1263,4.8,ok
Modelica.Electrical.Analog.Examples.ParallelResonance,1270,4.9,ok
Modelica.Electrical.Analog.Examples.Rectifier,1302,5.4,ok
Modelica.Electrical.Analog.Examples.Resistor,1269,4.8,ok
Modelica.Electrical.Analog.Examples.ResonanceCircuits,1358,10.2,ok
Modelica.Electrical.Analog.Examples.SeriesResonance,1235,4.8,ok
Modelica.Electrical.Analog.Examples.ShowSaturatingInductor,1264,4.3,ok
Modelica.Electrical.Analog.Examples.ShowVariableResistor,1263,4.8,ok
Modelica.Electrical.Analog.Examples.SimpleTriacCircuit,1297,4.8,ok
Modelica.Electrical.Analog.Examples.SwitchWithArc,1303,4.8,ok
Modelica.Electrical.Analog.Examples.ThyristorBehaviourTest,1276,4.8,ok
Modelica.Electrical.Analog.Examples.Utilities.Conductor,1262,4.8,ok
Modelica.Electrical.Analog.Examples.Utilities.DirectCapacitor,1263,4.2,ok
Modelica.Electrical.Analog.Examples.Utilities.DirectInductor,1265,4.2,ok
Modelica.Electrical.Analog.Examples.Utilities.InverseCapacitor,1270,4.3,ok
Modelica.Electrical.Analog.Examples.Utilities.InverseInductor,1283,4.3,ok
Modelica.Electrical.Analog.Examples.Utilities.Nand,1270,4.8,ok
Modelica.Electrical.Analog.Examples.Utilities.NonlinearResistor,1251,4.3,ok
Modelica.Electrical.Analog.Examples.Utilities.RealSwitch,1279,4.3,ok
Modelica.Electrical.Analog.Examples.Utilities.Resistor,1261,4.8,ok
Modelica.Electrical.Analog.Examples.Utilities.SwitchedCapacitor,1277,4.9,ok
Modelica.Electrical.Analog.Examples.Utilities.Transistor,1263,4.8,ok
Modelica.Electrical.Analog.Icons.CurrentSource,1253,4.2,ok
Modelica.Electrical.Analog.Icons.VoltageSource,1256,4.3,ok
Modelica.Electrical.Analog.Ideal.AD_Converter,1238,4.2,ok
Modelica.Electrical.Analog.Ideal.CloserWithArc,1297,4.2,ok
Modelica.Electrical.Analog.Ideal.ControlledCloserWithArc,1270,4.2,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealClosingSwitch,1263,4.2,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealIntermediateSwitch,1258,4.2,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealOpeningSwitch,1267,4.2,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealTwoWaySwitch,1246,4.3,ok
Modelica.Electrical.Analog.Ideal.ControlledOpenerWithArc,1271,4.2,ok
Modelica.Electrical.Analog.Ideal.DA_Converter,1221,4.2,ok
Modelica.Electrical.Analog.Ideal.IdealClosingSwitch,1258,4.2,ok
Modelica.Electrical.Analog.Ideal.IdealDiode,1264,4.3,ok
Modelica.Electrical.Analog.Ideal.IdealGTOThyristor,1266,4.3,ok
Modelica.Electrical.Analog.Ideal.IdealIntermediateSwitch,1261,4.3,ok
Modelica.Electrical.Analog.Ideal.IdealOpAmp,1260,4.2,ok
Modelica.Electrical.Analog.Ideal.IdealOpAmp3Pin,1263,4.2,ok
Modelica.Electrical.Analog.Ideal.IdealOpAmpLimited,1259,4.3,ok
Modelica.Electrical.Analog.Ideal.IdealOpeningSwitch,1253,4.2,ok
Modelica.Electrical.Analog.Ideal.IdealThyristor,1267,4.2,ok
Modelica.Electrical.Analog.Ideal.IdealTransformer,1261,4.2,ok
Modelica.Electrical.Analog.Ideal.IdealTriac,1277,4.3,ok
Modelica.Electrical.Analog.Ideal.IdealTwoWaySwitch,1195,4.8,ok
Modelica.Electrical.Analog.Ideal.IdealizedOpAmpLimited,1185,4.8,ok
Modelica.Electrical.Analog.Ideal.Idle,1190,4.8,ok
Modelica.Electrical.Analog.Ideal.OpenerWithArc,1257,4.2,ok
Modelica.Electrical.Analog.Ideal.Short,1275,4.2,ok
Modelica.Electrical.Analog.Interfaces.AbsoluteSensor,1201,4.7,ok
Modelica.Electrical.Analog.Interfaces.ConditionalHeatPort,1255,4.8,ok
Modelica.Electrical.Analog.Interfaces.CurrentSource,1191,4.8,ok
Modelica.Electrical.Analog.Interfaces.FourPin,1218,4.7,ok
Modelica.Electrical.Analog.Interfaces.IdealSemiconductor,1186,4.8,ok
Modelica.Electrical.Analog.Interfaces.IdealSwitch,1177,4.8,ok
Modelica.Electrical.Analog.Interfaces.IdealSwitchWithArc,1217,4.8,ok
Modelica.Electrical.Analog.Interfaces.OnePort,1168,4.7,ok
Modelica.Electrical.Analog.Interfaces.PartialConditionalHeatPort,1256,4.2,ok
Modelica.Electrical.Analog.Interfaces.RelativeSensor,1262,4.7,ok
Modelica.Electrical.Analog.Interfaces.TwoPin,1193,4.7,ok
Modelica.Electrical.Analog.Interfaces.TwoPort,1249,4.7,ok
Modelica.Electrical.Analog.Interfaces.VoltageSource,1252,4.8,ok
Modelica.Electrical.Analog.Lines.M_OLine,1687,7.8,ok
Modelica.Electrical.Analog.Lines.M_OLine.segment,1307,6,ok
Modelica.Electrical.Analog.Lines.M_OLine.segment_last,1278,4.8,ok
Modelica.Electrical.Analog.Lines.OLine,1190,4.8,ok
Modelica.Electrical.Analog.Lines.TLine,1296,4.3,ok
Modelica.Electrical.Analog.Lines.TLine1,1215,4.7,ok
Modelica.Electrical.Analog.Lines.TLine2,1264,4.8,ok
Modelica.Electrical.Analog.Lines.TLine3,1267,4.3,ok
Modelica.Electrical.Analog.Lines.ULine,1200,4.2,ok
Modelica.Electrical.Analog.Semiconductors.Diode,1272,4.3,ok
Modelica.Electrical.Analog.Semiconductors.Diode2,1201,4.7,ok
Modelica.Electrical.Analog.Semiconductors.NMOS,1269,4.3,ok
Modelica.Electrical.Analog.Semiconductors.NPN,1217,4.8,ok
Modelica.Electrical.Analog.Semiconductors.PMOS,1275,4.8,ok
Modelica.Electrical.Analog.Semiconductors.PNP,1277,4.8,ok
Modelica.Electrical.Analog.Semiconductors.SimpleTriac,1275,4.8,ok
Modelica.Electrical.Analog.Semiconductors.Thyristor,1271,4.8,ok
Modelica.Electrical.Analog.Semiconductors.ZDiode,1224,4.8,ok
Modelica.Electrical.Analog.Sensors.CurrentSensor,1279,4.3,ok
Modelica.Electrical.Analog.Sensors.MultiSensor,1281,4.3,ok
Modelica.Electrical.Analog.Sensors.PotentialSensor,1258,4.8,ok
Modelica.Electrical.Analog.Sensors.PowerSensor,1262,4.2,ok
Modelica.Electrical.Analog.Sensors.VoltageSensor,1255,4.3,ok
Modelica.Electrical.Analog.Sources.ConstantCurrent,1271,4.3,ok
Modelica.Electrical.Analog.Sources.ConstantVoltage,1260,4.3,ok
Modelica.Electrical.Analog.Sources.CosineCurrent,1262,4.3,ok
Modelica.Electrical.Analog.Sources.CosineCurrentVariableFrequencyAndAmplitude,1269,4.3,ok
Modelica.Electrical.Analog.Sources.CosineVoltage,1272,4.3,ok
Modelica.Electrical.Analog.Sources.CosineVoltageVariableFrequencyAndAmplitude,1263,4.3,ok
Modelica.Electrical.Analog.Sources.DCPowerSupply,1263,4.3,ok
Modelica.Electrical.Analog.Sources.ExpSineCurrent,1311,4.3,ok
Modelica.Electrical.Analog.Sources.ExpSineVoltage,1272,4.3,ok
Modelica.Electrical.Analog.Sources.ExponentialsCurrent,1231,4.7,ok
Modelica.Electrical.Analog.Sources.ExponentialsVoltage,1176,4.8,ok
Modelica.Electrical.Analog.Sources.LightningImpulse,1203,4.7,ok
Modelica.Electrical.Analog.Sources.LightningImpulseCurrent,1254,4.8,ok
Modelica.Electrical.Analog.Sources.LightningImpulseVoltage,1264,4.8,ok
Modelica.Electrical.Analog.Sources.PulseCurrent,1274,4.3,ok
Modelica.Electrical.Analog.Sources.PulseVoltage,1209,4.7,ok
