name,kind,outcome,message,secs,n_equations,n_states,n_algebraic,n_discrete,n_parameters,structural,n_blocks,n_coupled,largest_coupled,has_arrays,max_depth,n_functions
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.BlockMain,Examples,success,,0.244,0,0,0,163,10,error:empty system: no equations or unknowns,,,,false,2,0
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Block_Recipe_TBD,Examples,success,,0.232,0,0,0,55,5,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.BufferMain,Examples,success,,0.225,0,0,0,80,0,error:empty system: no equations or unknowns,,,,false,2,0
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Buffer_Recipe_TBD,Examples,success,,0.224,0,0,0,40,0,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.InnerTank,Examples,success,,0.241,5,0,5,2,2,singular,,,,false,1,0
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWith3InletOutletArraysWithEvaporatorCondensor,Examples,success,,1.418,91,3,102,7,48,singular,,,,true,2,92
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWith3InletOutletArraysWithEvaporatorCondensor.HeatTransfer,Examples,success,,0.323,4,0,3,0,21,ok,4,0,0,true,1,0
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWithTopPorts,Examples,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.041,,,,,,,,,,false,0,
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWithTopPorts.HeatTransfer,Examples,failed:ToDae,unresolved reference: states,0.300,,,,,,,,,,false,0,
Modelica.Fluid.Examples.AST_BatchPlant.BatchPlant_StandardWater,Examples,failed:ToDae,"unbalanced model: 2394 equations, 2297 unknowns (balance = 97)",25.057,,,,,,,,,,false,0,
Modelica.Fluid.Examples.AST_BatchPlant.Test.OneTank,Examples,success,,2.583,113,2,129,8,130,singular,,,,true,3,28
Modelica.Fluid.Examples.AST_BatchPlant.Test.TankWithEmptyingPipe1,Examples,success,,2.596,130,2,144,5,138,singular,,,,true,3,32
Modelica.Fluid.Examples.AST_BatchPlant.Test.TankWithEmptyingPipe2,Examples,success,,2.623,147,2,159,3,164,singular,,,,true,3,31
Modelica.Fluid.Examples.AST_BatchPlant.Test.TanksWithEmptyingPipe1,Examples,success,,3.756,226,4,244,5,246,singular,,,,true,3,31
Modelica.Fluid.Examples.AST_BatchPlant.Test.TanksWithEmptyingPipe2,Examples,success,,3.159,277,6,303,9,291,singular,,,,true,3,28
Modelica.Fluid.Examples.AST_BatchPlant.Test.TwoTanks,Examples,success,,2.134,108,4,128,5,135,singular,,,,true,3,26
Modelica.Fluid.Examples.BranchingDynamicPipes,Examples,failed:ToDae,"unbalanced model: 2347 equations, 1859 unknowns (balance = 488)",4.450,,,,,,,,,,false,0,
Modelica.Fluid.Examples.ControlledTankSystem.ControlledTanks,Examples,success,,3.040,259,4,258,243,384,singular,,,,true,6,25
Modelica.Fluid.Examples.ControlledTankSystem.Utilities.NormalOperation,Examples,failed:ToDae,invalid Appendix B discrete solved form: f_m assignments have cyclic dependency: emptyTank2.outerStatePort.subgraphStatePort.resume -> fillTank2.outerStatePort.subgraphStatePort.resume -> stateGraphRo,0.304,,,,,,,,,,false,0,
Modelica.Fluid.Examples.ControlledTankSystem.Utilities.TankController,Examples,success,,0.295,43,0,33,212,100,ok,43,0,0,true,5,1
Modelica.Fluid.Examples.DrumBoiler.BaseClasses.EquilibriumDrumBoiler,Examples,success,,0.501,27,2,28,0,28,singular,,,,false,1,32
Modelica.Fluid.Examples.DrumBoiler.DrumBoiler,Examples,success,,2.778,135,3,135,18,106,singular,,,,true,3,97
Modelica.Fluid.Examples.Explanatory.MeasuringTemperature,Examples,failed:ToDae,"unbalanced model: 459 equations, 462 unknowns (balance = -3)",7.454,,,,,,,,,,false,0,
Modelica.Fluid.Examples.Explanatory.MomentumBalanceFittings,Examples,failed:ToDae,unresolved reference: data.diameter_a,4.257,,,,,,,,,,false,0,
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX,Examples,failed:ToDae,"unbalanced model: 376 equations, 320 unknowns (balance = 56)",6.444,,,,,,,,,,false,0,
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.FlowModel_1,Examples,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.529,,,,,,,,,,false,0,
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.FlowModel_2,Examples,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.538,,,,,,,,,,false,0,
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.HeatTransfer_1,Examples,failed:ToDae,unresolved reference: states,0.297,,,,,,,,,,false,0,
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.HeatTransfer_2,Examples,failed:ToDae,unresolved reference: states,0.299,,,,,,,,,,false,0,
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.WallConstProps,Examples,success,,0.338,7,1,6,0,27,ok,7,0,0,true,1,0
Modelica.Fluid.Examples.HeatExchanger.HeatExchangerSimulation,Examples,failed:ToDae,"unbalanced model: 3848 equations, 3150 unknowns (balance = 698)",9.190,,,,,,,,,,false,0,
Modelica.Fluid.Examples.HeatingSystem,Examples,failed:ToDae,"unbalanced model: 560 equations, 506 unknowns (balance = 54)",4.399,,,,,,,,,,false,0,
Modelica.Fluid.Examples.IncompressibleFluidNetwork,Examples,failed:ToDae,"unbalanced model: 1677 equations, 1394 unknowns (balance = 283)",10.056,,,,,,,,,,false,0,
Modelica.Fluid.Examples.InverseParameterization,Examples,failed:ToDae,unresolved reference: V_flow_op,2.936,,,,,,,,,,false,0,
Modelica.Fluid.Examples.NonCircularPipes,Examples,failed:ToDae,"unbalanced model: 413 equations, 353 unknowns (balance = 60)",2.722,,,,,,,,,,false,0,
Modelica.Fluid.Examples.PumpingSystem,Examples,success,,3.575,264,6,270,26,196,singular,,,,true,3,109
Modelica.Fluid.Examples.Tanks.EmptyTanks,Examples,success,,2.280,124,4,144,5,134,singular,,,,true,3,31
Modelica.Fluid.Examples.Tanks.TanksWithOverflow,Examples,success,,3.114,236,6,226,7,198,singular,,,,true,3,32
Modelica.Fluid.Examples.Tanks.ThreeTanks,Examples,success,,2.321,234,6,267,7,252,singular,,,,true,3,31
Modelica.Fluid.Examples.TraceSubstances.RoomCO2,Examples,success,,2.290,202,4,179,3,115,singular,,,,true,3,48
Modelica.Fluid.Examples.TraceSubstances.RoomCO2WithControls,Examples,failed:ToDae,"unbalanced model: 860 equations, 752 unknowns (balance = 108)",4.201,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.AbruptAdaptor,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.455,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.BaseClasses.PartialTeeJunction,BaseClasses,success,,0.249,3,0,15,0,3,singular,,,,false,1,0
Modelica.Fluid.Fittings.BaseClasses.QuadraticTurbulent.BaseModel,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.437,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.BaseClasses.QuadraticTurbulent.BaseModelNonconstantCrossSectionArea,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.434,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.Bends.CurvedBend,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.427,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.Bends.EdgedBend,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.435,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.GenericResistances.VolumeFlowRate,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.376,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.MultiPort,Component,success,,0.246,3,0,7,0,1,singular,,,,false,1,0
Modelica.Fluid.Fittings.Orifices.ThickEdgedOrifice,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.391,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.SharpEdgedOrifice,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.443,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.SimpleGenericOrifice,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.505,,,,,,,,,,false,0,
Modelica.Fluid.Fittings.TeeJunctionIdeal,Component,success,,0.249,6,0,15,0,3,singular,,,,false,1,0
Modelica.Fluid.Fittings.TeeJunctionVolume,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.035,,,,,,,,,,false,0,
Modelica.Fluid.Interfaces.PartialDistributedFlow,Interfaces,success,,0.275,2,0,5,0,21,singular,,,,false,1,0
Modelica.Fluid.Interfaces.PartialDistributedVolume,Interfaces,failed:Flatten,"inconsistent resolved function reference: rendered `Modelica.Media.Interfaces.PartialMedium.specificEnthalpy_pTX`, structured `specificEnthalpy_pTX`",0.482,,,,,,,,,,false,0,
Modelica.Fluid.Interfaces.PartialHeatTransfer,Interfaces,failed:ToDae,unresolved reference: states,0.280,,,,,,,,,,false,0,
Modelica.Fluid.Interfaces.PartialLumpedFlow,Interfaces,success,,0.269,2,0,5,0,20,singular,,,,false,1,0
Modelica.Fluid.Interfaces.PartialLumpedVolume,Interfaces,failed:Flatten,"inconsistent resolved function reference: rendered `Modelica.Media.Interfaces.PartialMedium.specificEnthalpy_pTX`, structured `specificEnthalpy_pTX`",0.399,,,,,,,,,,false,0,
Modelica.Fluid.Interfaces.PartialPressureLoss,Interfaces,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.356,,,,,,,,,,false,0,
Modelica.Fluid.Interfaces.PartialTwoPort,Interfaces,success,,0.280,2,0,10,0,21,singular,,,,false,1,0
Modelica.Fluid.Interfaces.PartialTwoPortTransport,Interfaces,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.348,,,,,,,,,,false,0,
Modelica.Fluid.Machines.BaseClasses.PartialPump,BaseClasses,failed:Flatten,"inconsistent resolved function reference: rendered `Modelica.Media.Interfaces.PartialMedium.specificEnthalpy_pTX`, structured `specificEnthalpy_pTX`",0.555,,,,,,,,,,false,0,
Modelica.Fluid.Machines.BaseClasses.PartialPump.HeatTransfer,BaseClasses,failed:ToDae,unresolved reference: states,0.309,,,,,,,,,,false,0,
Modelica.Fluid.Machines.BaseClasses.PartialPump.Monitoring,BaseClasses,success,,0.280,0,0,0,0,17,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Fluid.Machines.BaseClasses.PumpMonitoring.PumpMonitoringBase,BaseClasses,success,,0.271,0,0,0,0,17,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Fluid.Machines.BaseClasses.PumpMonitoring.PumpMonitoringNPSH,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialTwoPhaseMedium.saturationPressure,0.339,,,,,,,,,,false,0,
Modelica.Fluid.Machines.ControlledPump,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.041,,,,,,,,,,false,0,
Modelica.Fluid.Machines.PrescribedPump,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.039,,,,,,,,,,false,0,
Modelica.Fluid.Machines.Pump,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.041,,,,,,,,,,false,0,
Modelica.Fluid.Machines.SweptVolume,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.042,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.FlowModels.DetailedPipeFlow,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.556,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.FlowModels.NominalLaminarFlow,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.402,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.FlowModels.NominalTurbulentPipeFlow,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.564,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.FlowModels.PartialGenericPipeFlow,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.539,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.FlowModels.PartialStaggeredFlowModel,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.421,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.FlowModels.TurbulentPipeFlow,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.571,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.ConstantFlowHeatTransfer,BaseClasses,failed:ToDae,unresolved reference: states,0.286,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.IdealFlowHeatTransfer,BaseClasses,failed:ToDae,unresolved reference: states,0.301,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.LocalPipeFlowHeatTransfer,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.593,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.PartialFlowHeatTransfer,BaseClasses,failed:ToDae,unresolved reference: states,0.290,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.PartialPipeFlowHeatTransfer,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.417,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.PartialStraightPipe,BaseClasses,success,,0.286,2,0,10,0,30,singular,,,,false,1,0
Modelica.Fluid.Pipes.BaseClasses.PartialStraightPipe.FlowModel,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.521,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.PartialTwoPortFlow,BaseClasses,failed:Typecheck,subscript 2 for `flowModel.m_flows` is out of bounds for dimension of size 1 (MLS §10.5.1); subscript 3 for `vsFM` is out of bounds for dimension of size 2 (MLS §10.5.1),0.415,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.BaseClasses.PartialTwoPortFlow.FlowModel,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.521,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.DynamicPipe,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `mediums[1]`,0.257,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.DynamicPipe.HeatTransfer,Component,failed:ToDae,unresolved reference: states,0.303,,,,,,,,,,false,0,
Modelica.Fluid.Pipes.StaticPipe,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.dynamicViscosity,0.596,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.BaseClasses.PartialAbsoluteSensor,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_pTX,0.275,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.BaseClasses.PartialFlowSensor,BaseClasses,success,,0.286,6,0,10,0,23,singular,,,,false,1,0
Modelica.Fluid.Sensors.BaseClasses.PartialRelativeSensor,BaseClasses,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_pTX,0.284,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.Density,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.323,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.DensityTwoPort,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.316,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.MassFlowRate,Component,success,,0.275,7,0,10,0,23,singular,,,,false,1,0
Modelica.Fluid.Sensors.MassFractions,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_pTX,0.287,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.MassFractionsTwoPort,Component,success,,0.307,7,0,10,0,25,singular,,,,false,1,3
Modelica.Fluid.Sensors.Pressure,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_pTX,0.272,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.RelativePressure,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_pTX,0.287,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.RelativeTemperature,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.335,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.SpecificEnthalpy,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_pTX,0.292,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.SpecificEnthalpyTwoPort,Component,success,,0.301,7,0,10,0,23,singular,,,,false,1,1
Modelica.Fluid.Sensors.SpecificEntropy,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.314,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.SpecificEntropyTwoPort,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.328,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.Temperature,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.312,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.TemperatureTwoPort,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.347,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.TraceSubstances,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_pTX,0.287,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.TraceSubstancesTwoPort,Component,failed:ToDae,"unsupported initial algorithm in solver-facing DAE: algorithm from  (statement=ForRangeEndNotConstant(BuiltinCall { function: Size, args: [BuiltinCall { function: Fill, args: [Literal { value: String(",0.310,,,,,,,,,,false,0,
Modelica.Fluid.Sensors.VolumeFlowRate,Component,failed:ToDae,unresolved function call: Modelica.Media.Interfaces.PartialMedium.setState_phX,0.326,,,,,,,,,,false,0,
Modelica.Fluid.Sources.BaseClasses.PartialFlowSource,BaseClasses,success,,0.258,3,0,8,0,4,singular,,,,false,1,2
Modelica.Fluid.Sources.BaseClasses.PartialSource,BaseClasses,success,,0.256,3,0,8,0,4,singular,,,,false,1,2
Modelica.Fluid.Sources.Boundary_pT,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.032,,,,,,,,,,false,0,
Modelica.Fluid.Sources.Boundary_ph,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.033,,,,,,,,,,false,0,
Modelica.Fluid.Sources.FixedBoundary,Component,failed:Instantiate,cannot instantiate partial class `Medium.BaseProperties` for component `medium`,0.031,,,,,,,,,,false,0,
